Customer_num,recommendedProducts
C_2165147,P_16717|P_24677|P_9169
C_2165171,P_7819|P_14546|P_14591
C_2165298,P_926|P_3567|P_920
C_2165316,P_9139|P_35344|P_31709
C_2165345,P_17959|P_7819|P_14546
C_2165450,P_14546|P_7819|P_12777
C_2165960,P_801|P_9678|P_9300
C_2166177,P_12777|P_14546|P_2341
C_2166591,P_7819|P_14546|P_14591
C_216707,P_26694|P_41478|P_3085
C_2167316,P_12777|P_4822|P_9168
C_2167475,P_30053|P_20498|P_20495
C_216752,P_9168|P_5409|P_27531
C_2167972,P_24269|P_31407|P_31438
C_2168838,P_12454|P_8866|P_30343
C_2168910,P_9168|P_14546|P_4822
C_2169215,P_7819|P_14546|P_12777
C_2169428,P_12777|P_14591|P_9459
C_2169582,P_12576|P_26964|P_34642
C_2169604,P_4822|P_7819|P_12777
C_2170227,P_37615|P_5099|P_33735
C_2170268,P_14591|P_14838|P_16717
C_2170405,P_17583|P_7819|P_14546
C_217041,P_12777|P_16717|P_15307
C_2170473,P_7819|P_14546|P_15722
C_2170485,P_4822|P_40519|P_14546
C_2170730,P_36310|P_22216|P_35575
C_2170824,P_35379|P_36299|P_30644
C_2171607,P_7819|P_14546|P_4822
C_2171899,P_20759|P_36137|P_27302
C_2171958,P_12777|P_4822|P_4218
C_2171975,P_30885|P_9432|P_41905
C_217234,P_17258|P_31973|P_33432
C_2172744,P_44439|P_44254|P_44474
C_2173177,P_7819|P_10107|P_12777
C_2173794,P_7819|P_14546|P_12777
C_2173950,P_32291|P_8107|P_27018
C_2174430,P_4822|P_7819|P_3695
C_2174462,P_12777|P_14546|P_7819
C_2175036,P_14595|P_4822|P_7782
C_2175973,P_7819|P_14546|P_12777
C_2176971,P_7819|P_9510|P_14838
C_2177274,P_7819|P_14546|P_4822
C_2177593,P_7819|P_14546|P_14591
C_2177711,P_15472|P_2102|P_4822
C_2177771,P_40589|P_14546|P_7819
C_2178039,P_8625|P_44170|P_150
C_2178053,P_6237|P_13308|P_6094
C_2178275,P_9459|P_7782|P_4919
C_2178450,P_7819|P_12777|P_4822
C_2178885,P_2552|P_8791|P_8790
C_217911,P_14546|P_12777|P_15854
C_2179127,P_11663|P_8824|P_7304
C_2179268,P_7819|P_4919|P_14546
C_217991,P_1382|P_9169|P_36108
C_2179955,P_44053|P_9389|P_44298
C_2180627,P_40643|P_39988|P_4919
C_2180839,P_7819|P_12777|P_14546
C_2181347,P_7819|P_12777|P_16717
C_2181562,P_34798|P_2406|P_34799
C_2181847,P_44792|P_27536|P_30343
C_2181958,P_7819|P_12777|P_4822
C_2182571,P_14546|P_12777|P_14591
C_2182792,P_14546|P_12777|P_2412
C_2182832,P_14897|P_28669|P_7228
C_2182985,P_4822|P_7819|P_3695
C_2183237,P_13483|P_5173|P_35740
C_2183325,P_7819|P_14546|P_12777
C_2183376,P_2102|P_4218|P_2937
C_2183645,P_12777|P_2226|P_4822
C_2183715,P_17193|P_34798|P_34799
C_2183756,P_4109|P_42552|P_6055
C_2184193,P_7819|P_15100|P_19829
C_218425,P_10674|P_20204|P_1256
C_2184693,P_7819|P_14546|P_16717
C_2184779,P_40519|P_7819|P_4822
C_2184872,P_36153|P_1009|P_9168
C_2185617,P_14546|P_7819|P_16717
C_2185693,P_8625|P_40519|P_4822
C_2185732,P_14546|P_12777|P_7819
C_2185748,P_9168|P_5862|P_1644
C_218585,P_14591|P_2341|P_4822
C_2186016,P_15307|P_14546|P_15306
C_218625,P_12777|P_14546|P_14591
C_2186638,P_9963|P_40215|P_17444
C_2187035,P_9926|P_11647|P_31638
C_2187175,P_7819|P_14546|P_9169
C_2187973,P_14546|P_12777|P_10598
C_2188349,P_12256|P_15306|P_4822
C_2188425,P_40588|P_13832|P_18176
C_2188499,P_26490|P_31941|P_31937
C_2188958,P_14546|P_14838|P_9510
C_2189379,P_38860|P_26487|P_26488
C_2189562,P_7819|P_14546|P_14591
C_218959,P_15307|P_4822|P_14546
C_2189827,P_7819|P_12777|P_16717
C_2190067,P_4822|P_15307|P_12256
C_2190254,P_44839|P_34701|P_38304
C_2190404,P_14546|P_14838|P_7819
C_2190592,P_26781|P_17584|P_14297
C_219064,P_14546|P_14591|P_14595
C_2190812,P_9169|P_8808|P_7819
C_2191072,P_14546|P_30644|P_4822
C_219111,P_40589|P_42760|P_40588
C_2191582,P_14546|P_7819|P_12777
C_219196,P_7819|P_14546|P_12777
C_2191966,P_7819|P_14546|P_12777
C_2192176,P_40519|P_38107|P_38103
C_2192450,P_29296|P_18212|P_39641
C_2192871,P_12777|P_2342|P_7819
C_2192998,P_12777|P_14546|P_1926
C_2193024,P_15307|P_7819|P_13772
C_2193647,P_4822|P_7819|P_12777
C_2193852,P_7819|P_14591|P_14838
C_2193918,P_33309|P_939|P_36258
C_2194171,P_20668|P_10089|P_1240
C_2194280,P_25939|P_42182|P_38643
C_2194425,P_7819|P_801|P_9678
C_2194515,P_4822|P_14591|P_4919
C_2194529,P_8601|P_29178|P_33759
C_2194822,P_30644|P_7819|P_12777
C_2194977,P_14546|P_12777|P_14591
C_2195119,P_8518|P_31024|P_28663
C_2195143,P_7819|P_12777|P_15307
C_2195360,P_7834|P_11182|P_10109
C_2195490,P_7819|P_12777|P_14591
C_2195770,P_25232|P_27621|P_1167
C_2196226,P_7819|P_14546|P_4822
C_2196292,P_12846|P_6226|P_17906
C_2196330,P_10107|P_6090|P_21001
C_2196376,P_7819|P_14591|P_12777
C_2196970,P_12777|P_7819|P_14546
C_2197441,P_43943|P_3903|P_30303
C_2198148,P_35379|P_36299|P_14546
C_2198568,P_26095|P_33506|P_25896
C_2198647,P_4822|P_40519|P_15307
C_2198671,P_12777|P_7782|P_14838
C_219878,P_24039|P_15500|P_42200
C_2198939,P_41701|P_6963|P_40077
C_2199115,P_12777|P_26095|P_33506
C_219917,P_14546|P_12777|P_14838
C_2200035,P_12777|P_7819|P_14546
C_2200759,P_37635|P_16964|P_34282
C_2200915,P_7819|P_14591|P_12777
C_220099,P_36955|P_16717|P_3261
C_2201036,P_12777|P_14591|P_14838
C_2201627,P_7819|P_32324|P_41510
C_2201669,P_12777|P_14546|P_4822
C_2202116,P_5134|P_10346|P_37616
C_2202923,P_7819|P_4919|P_14546
C_2203005,P_26559|P_17292|P_28447
C_2203081,P_9169|P_4822|P_16867
C_2203107,P_32229|P_32230|P_33900
C_2203231,P_7819|P_4822|P_28906
C_220349,P_2341|P_5728|P_14546
C_2203904,P_7819|P_12777|P_9510
C_2204245,P_7819|P_14546|P_5453
C_2204283,P_9168|P_4822|P_44184
C_2204306,P_10551|P_13890|P_16486
C_2204659,P_20589|P_4737|P_12777
C_2204731,P_1926|P_7819|P_16717
C_2204813,P_6099|P_35375|P_15106
C_2204962,P_12777|P_7819|P_14546
C_2204984,P_14546|P_12777|P_38643
C_2205156,P_7819|P_14591|P_14838
C_2205326,P_7819|P_14595|P_7983
C_220548,P_8625|P_40519|P_7819
C_220613,P_20805|P_16996|P_19774
C_2206223,P_35342|P_30972|P_35343
C_2206381,P_7819|P_14546|P_12777
C_2206502,P_9168|P_19842|P_14546
C_2206615,P_12777|P_14546|P_14591
C_2206691,P_403|P_15366|P_28732
C_2206932,P_33684|P_30490|P_33858
C_2206976,P_471|P_7819|P_14546
C_2207031,P_9169|P_4822|P_16717
C_2207107,P_14546|P_14591|P_16717
C_2207857,P_38240|P_24325|P_7819
C_22079,P_9168|P_4822|P_7819
C_2208382,P_11032|P_22260|P_12334
C_2208692,P_44268|P_44458|P_44255
C_2208890,P_3005|P_3991|P_12238
C_2208991,P_28066|P_28060|P_35177
C_2209071,P_40587|P_14546|P_7819
C_220908,P_14546|P_16717|P_7819
C_2209114,P_7819|P_12777|P_14591
C_220932,P_12777|P_14546|P_14591
C_2209331,P_8584|P_31967|P_33348
C_2209420,P_12777|P_14591|P_14838
C_2210805,P_12777|P_4822|P_14591
C_2211266,P_12256|P_14691|P_14690
C_221184,P_1440|P_18575|P_13663
C_2211921,P_7819|P_9168|P_14546
C_2211941,P_1023|P_9168|P_2566
C_2212256,P_31968|P_42067|P_34657
C_2212866,P_7819|P_12777|P_14591
C_2213033,P_4183|P_8799|P_44584
C_2213061,P_7819|P_471|P_458
C_2213220,P_14546|P_7819|P_4822
C_2213742,P_7819|P_12777|P_456
C_2213924,P_7819|P_12777|P_14546
C_2214114,P_7819|P_14546|P_14838
C_221477,P_2341|P_14546|P_7819
C_221494,P_1388|P_1128|P_1391
C_2214981,P_1926|P_25708|P_15307
C_221508,P_6433|P_31631|P_26634
C_2215194,P_4919|P_7819|P_4822
C_2215310,P_7819|P_4822|P_16717
C_2215372,P_32162|P_31643|P_27047
C_2215455,P_5409|P_41386|P_39620
C_2215550,P_14546|P_12777|P_14591
C_2215575,P_14776|P_19120|P_21578
C_2216044,P_7819|P_12777|P_14595
C_2216045,P_2541|P_29142|P_2982
C_2216237,P_2304|P_21253|P_9221
C_2216589,P_3077|P_36297|P_28663
C_2216591,P_471|P_698|P_2412
C_221666,P_12777|P_7819|P_14546
C_221674,P_14546|P_7819|P_9169
C_221712,P_14546|P_12777|P_5409
C_221715,P_14546|P_12777|P_9510
C_2217417,P_15937|P_37586|P_28237
C_221750,P_7819|P_14591|P_12777
C_2217610,P_14546|P_7819|P_12777
C_2217721,P_7819|P_14591|P_7983
C_2217825,P_4822|P_44452|P_4218
C_221783,P_14838|P_4822|P_4919
C_2218101,P_34944|P_38870|P_9409
C_2218344,P_5802|P_40217|P_15393
C_2218545,P_44216|P_44806|P_44308
C_2218567,P_15307|P_4822|P_7819
C_2218597,P_7819|P_14546|P_14591
C_2219053,P_26510|P_7320|P_14924
C_2219735,P_4822|P_14546|P_12777
C_2219763,P_17379|P_368|P_35915
C_2219855,P_31617|P_35569|P_28176
C_2220322,P_15981|P_16225|P_31783
C_222045,P_4218|P_4919|P_7819
C_2221000,P_32184|P_6909|P_6688
C_2221028,P_7819|P_14546|P_14838
C_2221298,P_14595|P_2341|P_9459
C_2221456,P_9926|P_11647|P_43980
C_2222140,P_12777|P_14546|P_4822
C_2222241,P_30680|P_38015|P_35694
C_2222323,P_39321|P_37616|P_37188
C_2223092,P_12777|P_4822|P_9168
C_2223506,P_9548|P_42760|P_37620
C_2224422,P_14546|P_7819|P_14591
C_2225352,P_9168|P_14591|P_5409
C_2225422,P_22253|P_42485|P_30259
C_2225555,P_15307|P_7819|P_40519
C_2225566,P_7819|P_12777|P_18536
C_2225951,P_6783|P_6786|P_12777
C_2226065,P_29640|P_34759|P_34277
C_2226106,P_4298|P_4301|P_4300
C_2226138,P_14546|P_12777|P_4919
C_2226343,P_14546|P_12777|P_4822
C_2226566,P_458|P_698|P_457
C_2226989,P_39256|P_18256|P_43608
C_2227007,P_15473|P_4218|P_15307
C_222712,P_12777|P_4822|P_14591
C_2227250,P_14546|P_14591|P_14838
C_2227566,P_44255|P_44439|P_44474
C_2228173,P_14546|P_12777|P_10185
C_2228432,P_31776|P_28407|P_31778
C_2228717,P_7819|P_14546|P_2541
C_2228887,P_12777|P_14546|P_15307
C_2229031,P_9169|P_16717|P_4822
C_222929,P_801|P_9678|P_2638
C_222948,P_16717|P_14546|P_7819
C_2229654,P_7819|P_12777|P_14546
C_2229742,P_4822|P_7819|P_8131
C_2230098,P_19232|P_7819|P_26744
C_223016,P_4822|P_12256|P_4218
C_2230275,P_7819|P_12777|P_14838
C_2230393,P_13370|P_13365|P_13367
C_2230676,P_7819|P_14591|P_14838
C_2230704,P_38643|P_19262|P_41469
C_2230760,P_18979|P_28570|P_28856
C_2231837,P_24251|P_7819|P_14546
C_2231907,P_31099|P_39984|P_40676
C_2232060,P_31452|P_30928|P_34652
C_2232251,P_7819|P_4822|P_14838
C_2232337,P_7819|P_14546|P_12777
C_2232544,P_4822|P_7819|P_2937
C_2232613,P_41888|P_43223|P_26481
C_223268,P_12777|P_14546|P_14591
C_2232810,P_7819|P_14546|P_12777
C_2233476,P_25457|P_20204|P_28987
C_2233527,P_27112|P_38284|P_17351
C_2233869,P_4822|P_14546|P_4919
C_223508,P_22253|P_8684|P_31526
C_2235164,P_12044|P_7819|P_744
C_2235191,P_9169|P_2937|P_4822
C_2235473,P_30767|P_35001|P_38223
C_2235659,P_14546|P_12777|P_14591
C_2235817,P_15473|P_15472|P_4218
C_223586,P_34689|P_2108|P_2680
C_2236194,P_7819|P_14546|P_14591
C_2236236,P_7819|P_12777|P_14591
C_2236664,P_44268|P_44256|P_44252
C_2236927,P_7819|P_9510|P_14595
C_2237032,P_9169|P_9168|P_4405
C_2237284,P_28221|P_31641|P_5170
C_223740,P_26667|P_44703|P_28301
C_2237746,P_388|P_17966|P_8955
C_2237948,P_960|P_35287|P_8580
C_2237975,P_7819|P_14838|P_14595
C_2239060,P_12462|P_17899|P_17891
C_2239255,P_30644|P_1926|P_24721
C_2239718,P_7819|P_14546|P_4919
C_2239853,P_44268|P_44254|P_40519
C_2239872,P_7819|P_14591|P_2341
C_2240225,P_8162|P_1892|P_29841
C_2240372,P_7819|P_14591|P_9510
C_2240981,P_11702|P_16359|P_36962
C_2241225,P_12777|P_14546|P_14591
C_2241277,P_12777|P_14546|P_7819
C_2241564,P_40519|P_15307|P_4822
C_2241569,P_13445|P_3575|P_44819
C_2241734,P_4919|P_12777|P_2341
C_2242316,P_30644|P_29640|P_16717
C_2242479,P_40685|P_26478|P_40077
C_2242499,P_4822|P_9168|P_7819
C_2242668,P_4822|P_4919|P_40519
C_2242782,P_4822|P_14546|P_12777
C_2242915,P_4822|P_7819|P_14546
C_2243012,P_4822|P_7819|P_14546
C_2243687,P_14546|P_12777|P_7819
C_2243764,P_30860|P_20963|P_19842
C_224383,P_8850|P_8848|P_7819
C_224388,P_7819|P_14546|P_14838
C_224422,P_14546|P_12777|P_14591
C_2244406,P_34756|P_33843|P_20021
C_2244537,P_9169|P_4822|P_16717
C_2244594,P_3252|P_5452|P_13469
C_2244854,P_44298|P_35570|P_10914
C_2245248,P_7819|P_12777|P_16717
C_2245460,P_30316|P_19682|P_30315
C_2245575,P_7819|P_14546|P_12777
C_2245763,P_24230|P_7156|P_7819
C_2245837,P_12777|P_14591|P_7983
C_2246078,P_44474|P_12777|P_14546
C_2246379,P_11476|P_13591|P_44325
C_2246410,P_44438|P_44237|P_44213
C_224695,P_4822|P_15307|P_40519
C_2247215,P_7819|P_12777|P_14546
C_2247346,P_7819|P_12777|P_14591
C_2247700,P_43980|P_13403|P_10842
C_2247925,P_12777|P_4822|P_14546
C_2247933,P_471|P_7819|P_14591
C_2248087,P_12777|P_4822|P_44182
C_2248283,P_12777|P_14546|P_4822
C_2249133,P_5235|P_22293|P_3575
C_2249600,P_14897|P_28669|P_6034
C_2249685,P_14591|P_4822|P_14595
C_2249688,P_7819|P_16717|P_12777
C_2249766,P_4919|P_14546|P_2341
C_2250114,P_39984|P_40676|P_27571
C_2250232,P_8625|P_17904|P_4822
C_2250409,P_40519|P_7819|P_14546
C_2250872,P_7819|P_14546|P_7983
C_2250912,P_14591|P_2341|P_2342
C_2250972,P_7976|P_9510|P_14595
C_2251033,P_29640|P_4298|P_16717
C_2251106,P_5147|P_41164|P_3625
C_2251119,P_7819|P_14546|P_12777
C_2251152,P_7117|P_7114|P_4822
C_2251161,P_38105|P_38109|P_38108
C_2251350,P_4822|P_7819|P_12777
C_2251964,P_3695|P_5701|P_8611
C_2252159,P_41379|P_30947|P_40519
C_2252417,P_7819|P_14546|P_9168
C_2252419,P_39285|P_37574|P_37313
C_2252667,P_44256|P_44458|P_7819
C_2252853,P_14546|P_12777|P_14591
C_2252944,P_4822|P_14591|P_12777
C_2253374,P_44268|P_44256|P_44439
C_2253874,P_42256|P_32019|P_41707
C_225417,P_14591|P_14838|P_4822
C_2254209,P_5125|P_18800|P_44776
C_2254354,P_21138|P_17359|P_29857
C_2254702,P_20638|P_5470|P_16717
C_2254889,P_1926|P_30644|P_12256
C_2254901,P_334|P_2622|P_9337
C_225503,P_33843|P_19829|P_15510
C_225547,P_7819|P_12777|P_14591
C_2255692,P_25794|P_14546|P_13684
C_2255935,P_9168|P_23572|P_13548
C_2256224,P_14546|P_12777|P_14591
C_2256470,P_40670|P_8838|P_21148
C_2256850,P_35324|P_35321|P_35139
C_2256907,P_7819|P_12777|P_14546
C_2256967,P_21295|P_58|P_3365
C_2257015,P_32195|P_17893|P_37927
C_2257266,P_9168|P_12777|P_18675
C_225748,P_14546|P_7819|P_4822
C_2257488,P_13019|P_150|P_41905
C_2257655,P_9169|P_4822|P_16717
C_2257863,P_24255|P_24256|P_2566
C_2257933,P_40519|P_2102|P_25842
C_2258040,P_15307|P_4667|P_13772
C_225827,P_14546|P_12777|P_14591
C_2258294,P_2026|P_7819|P_14546
C_2258813,P_14546|P_14838|P_7976
C_2258863,P_4822|P_7819|P_40519
C_2259196,P_14546|P_16717|P_31601
C_2259380,P_10107|P_16717|P_4822
C_2259401,P_44722|P_42468|P_6201
C_2260263,P_22064|P_9575|P_42375
C_2260453,P_12777|P_14546|P_4919
C_2260676,P_7819|P_14546|P_12777
C_2260737,P_12470|P_12777|P_7819
C_2261713,P_7819|P_4822|P_15307
C_2262012,P_14546|P_12777|P_14591
C_2262125,P_2211|P_27450|P_4335
C_2262191,P_13483|P_38295|P_38330
C_226254,P_7819|P_14546|P_14591
C_2262852,P_37716|P_19116|P_21099
C_2262906,P_12777|P_7819|P_14546
C_2263258,P_7819|P_14546|P_12777
C_2263484,P_44182|P_44183|P_44275
C_2264043,P_37313|P_27450|P_4335
C_2264064,P_7819|P_14546|P_12777
C_226450,P_30643|P_29640|P_9899
C_2265082,P_28403|P_42205|P_27697
C_2265295,P_7819|P_28669|P_14897
C_2265394,P_7819|P_14546|P_14591
C_2265494,P_12777|P_14546|P_14838
C_2265874,P_4919|P_7819|P_12777
C_2266104,P_21185|P_7819|P_4822
C_226616,P_14546|P_7819|P_4822
C_2266311,P_7819|P_4822|P_12777
C_2266315,P_7819|P_14546|P_14591
C_2266366,P_7819|P_4919|P_2536
C_2266380,P_14546|P_12777|P_7819
C_2266791,P_7819|P_14546|P_4822
C_2267206,P_12777|P_9510|P_14591
C_2267552,P_7819|P_4919|P_14546
C_2267560,P_7819|P_14546|P_4822
C_2267723,P_42333|P_32226|P_42329
C_2269145,P_7819|P_4822|P_14591
C_2269373,P_7303|P_19647|P_16576
C_2269826,P_7819|P_16717|P_14546
C_2270129,P_7819|P_12777|P_14546
C_2270355,P_10109|P_24298|P_11512
C_2270545,P_2211|P_471|P_12777
C_2270784,P_14546|P_12777|P_27782
C_227099,P_10128|P_44792|P_20816
C_2271337,P_7819|P_14546|P_12777
C_2271832,P_14546|P_12777|P_14838
C_2271934,P_7819|P_16717|P_14546
C_2271973,P_4822|P_9168|P_12777
C_2272044,P_33594|P_20601|P_6201
C_2272440,P_31721|P_14546|P_44452
C_2272676,P_14591|P_14546|P_7819
C_2272704,P_40519|P_8625|P_15307
C_2273043,P_34327|P_23723|P_34328
C_2273169,P_29640|P_24677|P_12777
C_2273206,P_17739|P_9222|P_19846
C_2273431,P_7819|P_2341|P_14591
C_2273711,P_7819|P_14546|P_12777
C_2273741,P_4822|P_9169|P_28851
C_2273847,P_16717|P_19894|P_14546
C_2273911,P_7244|P_7243|P_7241
C_2274285,P_7819|P_4822|P_12777
C_2274317,P_40519|P_12256|P_14546
C_2274854,P_8791|P_7819|P_12777
C_2275218,P_14546|P_9510|P_7983
C_2275250,P_698|P_745|P_457
C_2275272,P_44722|P_42468|P_18612
C_2275405,P_39323|P_18917|P_9548
C_2276378,P_12812|P_30622|P_33932
C_2276914,P_26667|P_44703|P_28301
C_2277186,P_38015|P_32172|P_35694
C_2277318,P_12777|P_14838|P_9510
C_2278112,P_1830|P_44683|P_38119
C_2278157,P_40519|P_12256|P_7819
C_227851,P_14546|P_7819|P_12777
C_2279593,P_9169|P_4822|P_16717
C_2279713,P_44474|P_44256|P_44254
C_2279890,P_14591|P_14838|P_14595
C_2280702,P_14546|P_4822|P_14591
C_2280829,P_14546|P_12777|P_14591
C_228111,P_14545|P_6237|P_13308
C_2281328,P_34644|P_35767|P_4595
C_2281483,P_44255|P_44439|P_44475
C_2281591,P_4300|P_37917|P_14924
C_2281772,P_7001|P_36105|P_9277
C_2281878,P_14546|P_12777|P_14591
C_2281933,P_10370|P_4822|P_14546
C_2282238,P_3135|P_19539|P_26113
C_2282336,P_14546|P_31643|P_27047
C_2282371,P_11672|P_27662|P_41277
C_2282512,P_7819|P_2341|P_4822
C_2283030,P_12777|P_4919|P_16717
C_2283289,P_1926|P_2211|P_7819
C_2283408,P_19321|P_26345|P_3206
C_2283635,P_18396|P_9169|P_16717
C_2283984,P_14546|P_7983|P_14838
C_2284483,P_12777|P_14838|P_7983
C_228508,P_471|P_457|P_697
C_2285141,P_36783|P_41973|P_24267
C_2285241,P_14546|P_14591|P_7782
C_2285507,P_983|P_14546|P_12777
C_2285597,P_12609|P_34906|P_7819
C_2285702,P_7819|P_14546|P_29959
C_2285897,P_4822|P_9168|P_14546
C_2285922,P_7819|P_14546|P_12777
C_2285930,P_5409|P_19868|P_14426
C_2286166,P_12777|P_14591|P_2341
C_2286335,P_12777|P_4822|P_7819
C_2286475,P_14546|P_12777|P_7819
C_2286574,P_35561|P_10373|P_446
C_2287004,P_14546|P_4822|P_12777
C_2287078,P_14546|P_12777|P_14591
C_2287617,P_14546|P_4919|P_7819
C_2287838,P_15307|P_7819|P_14546
C_2288320,P_12216|P_7819|P_12806
C_2288403,P_30643|P_9168|P_14546
C_2289037,P_38860|P_27450|P_4335
C_2289101,P_7819|P_14546|P_12777
C_2290018,P_4822|P_15307|P_7819
C_2290417,P_18995|P_13901|P_31424
C_2290428,P_15937|P_12609|P_34906
C_2290467,P_7819|P_12777|P_4919
C_2290522,P_7819|P_14546|P_14591
C_2290716,P_7819|P_14591|P_9459
C_2290878,P_5341|P_18176|P_1644
C_2291117,P_25770|P_559|P_557
C_2291123,P_12777|P_27110|P_19095
C_2291241,P_1388|P_1128|P_1391
C_2291708,P_7819|P_12777|P_14591
C_2291964,P_40589|P_12777|P_34282
C_2291979,P_30644|P_40077|P_44722
C_2292085,P_4822|P_7819|P_12777
C_2292292,P_9926|P_11647|P_41409
C_2292310,P_14546|P_40519|P_8625
C_2293228,P_4867|P_9761|P_7819
C_229327,P_26559|P_17292|P_28447
C_2293477,P_18531|P_18536|P_18530
C_2293592,P_7819|P_14838|P_14591
C_2293594,P_14546|P_7819|P_12777
C_2294868,P_7819|P_14546|P_5803
C_2295330,P_13364|P_15307|P_4218
C_2295343,P_14546|P_4822|P_12777
C_2295673,P_4822|P_14546|P_12777
C_2295949,P_14546|P_12777|P_4822
C_2295991,P_28774|P_26433|P_41216
C_2297,P_5802|P_40217|P_15393
C_229716,P_14546|P_7819|P_12777
C_2297535,P_4822|P_12256|P_40519
C_2297773,P_4822|P_7819|P_9168
C_2297939,P_9169|P_35915|P_922
C_2298041,P_11032|P_35299|P_33656
C_229814,P_12777|P_14591|P_2341
C_2298245,P_9168|P_4822|P_40519
C_229877,P_3061|P_25507|P_7342
C_2298909,P_27165|P_31510|P_26482
C_2298940,P_18530|P_4822|P_18532
C_2299020,P_16717|P_20875|P_14546
C_2299467,P_14546|P_12777|P_14595
C_2299537,P_12777|P_14591|P_14595
C_2299539,P_14546|P_14591|P_14838
C_2300207,P_38104|P_38110|P_38112
C_2300771,P_24255|P_24256|P_2211
C_2300884,P_14546|P_642|P_33819
C_2301139,P_2102|P_1061|P_27536
C_2301214,P_7819|P_14546|P_12777
C_2301314,P_27571|P_4892|P_26088
C_2301594,P_36299|P_12777|P_11511
C_2302784,P_14546|P_7819|P_16717
C_2302797,P_14546|P_7819|P_12777
C_2304070,P_30643|P_24677|P_9168
C_2304521,P_7819|P_12777|P_14591
C_2304758,P_7819|P_14546|P_12777
C_230493,P_40519|P_2108|P_2342
C_2305103,P_7819|P_12777|P_14546
C_2305658,P_33758|P_28608|P_27232
C_2305788,P_9169|P_7819|P_4822
C_2305839,P_7819|P_14546|P_14591
C_230638,P_14838|P_14591|P_4822
C_2306627,P_7819|P_12777|P_14591
C_230676,P_7819|P_14546|P_9168
C_2306793,P_44298|P_2638|P_11438
C_2307886,P_27114|P_5192|P_7396
C_2307966,P_42210|P_34298|P_1576
C_2308081,P_42843|P_44011|P_44298
C_2308094,P_20931|P_28169|P_13079
C_2308105,P_7819|P_14546|P_14591
C_2308112,P_13914|P_838|P_8822
C_2308128,P_14838|P_9510|P_9459
C_2308686,P_652|P_17410|P_16147
C_2309063,P_21010|P_4822|P_422
C_2309443,P_14546|P_7819|P_12777
C_2309508,P_21444|P_14546|P_12777
C_2310600,P_7819|P_16717|P_1926
C_2310752,P_14546|P_12777|P_458
C_2310770,P_7819|P_12777|P_4919
C_2310975,P_16883|P_38304|P_7236
C_2311317,P_14546|P_7819|P_14838
C_2311490,P_40519|P_34644|P_35767
C_231184,P_28702|P_17293|P_41469
C_231204,P_44255|P_44254|P_856
C_2312212,P_9169|P_40823|P_36102
C_2312355,P_21106|P_29413|P_10052
C_2312580,P_7819|P_14546|P_7937
C_2312583,P_7819|P_14546|P_4822
C_2312735,P_10229|P_4919|P_7819
C_2312774,P_19219|P_35575|P_28493
C_2313352,P_7819|P_12777|P_4822
C_2313655,P_4218|P_12256|P_2718
C_2313661,P_471|P_3254|P_456
C_2313708,P_25541|P_23649|P_40559
C_2314,P_7819|P_14546|P_14591
C_2314452,P_38643|P_17966|P_4774
C_2314660,P_14646|P_30303|P_28563
C_2314803,P_14546|P_12777|P_4822
C_2314829,P_40182|P_7819|P_16723
C_2314888,P_12777|P_14591|P_14838
C_2315061,P_7819|P_12777|P_16717
C_2315363,P_38386|P_5904|P_1429
C_2315827,P_41250|P_14646|P_40161
C_2316212,P_32339|P_18208|P_41469
C_2316263,P_29640|P_24348|P_24677
C_2316412,P_4822|P_14546|P_25875
C_2316624,P_7819|P_14546|P_16717
C_2316872,P_40167|P_28851|P_40217
C_2316896,P_30070|P_30303|P_361
C_2317004,P_26442|P_31003|P_4822
C_2317007,P_9301|P_4399|P_7985
C_2317038,P_14546|P_7819|P_4822
C_2317568,P_35237|P_7819|P_20057
C_2318064,P_25939|P_38643|P_25875
C_2318332,P_7819|P_14838|P_9168
C_2318363,P_14838|P_16717|P_14595
C_2318576,P_18536|P_18529|P_12777
C_2319019,P_12777|P_7819|P_4822
C_2319203,P_44660|P_40519|P_41053
C_2319549,P_26406|P_32291|P_27018
C_2319633,P_471|P_457|P_456
C_2320233,P_14474|P_19120|P_21578
C_2320469,P_19613|P_10326|P_43340
C_2321272,P_14546|P_12777|P_14595
C_23213,P_7819|P_1552|P_12777
C_2321628,P_28434|P_26045|P_39640
C_2321670,P_26386|P_7866|P_11438
C_2321753,P_12777|P_14546|P_35344
C_2322592,P_4822|P_7819|P_16717
C_2322739,P_7819|P_14591|P_12777
C_2323128,P_21251|P_29914|P_26656
C_232331,P_8533|P_19594|P_19589
C_232341,P_14546|P_12777|P_14591
C_2323710,P_7819|P_14546|P_12777
C_232392,P_30644|P_40519|P_28301
C_2324054,P_31398|P_31319|P_10229
C_2324596,P_14111|P_17276|P_29018
C_2324945,P_28606|P_33729|P_16810
C_2325213,P_12777|P_14838|P_7782
C_2325313,P_37586|P_28237|P_6433
C_2325333,P_7819|P_12777|P_9510
C_232574,P_14546|P_7819|P_12777
C_2325988,P_7819|P_12777|P_4822
C_2326182,P_27165|P_34756|P_7819
C_2326346,P_7819|P_14546|P_4892
C_2326530,P_9991|P_9087|P_12742
C_2326763,P_7819|P_14591|P_4822
C_2326916,P_35711|P_42187|P_16384
C_2326984,P_14591|P_9510|P_14838
C_2327202,P_14546|P_7819|P_14591
C_2327433,P_14546|P_4822|P_12777
